customer_id,first_name,last_name,age,gender,city,account_type,account_balance,date_of_account_opening,last_txn_date,txn_count,ref_date,days_since_last_txn,is_dormant,account_age_days,age_group
218,Mary,Nguyen,23,M,Columbus,Savings,270.56,2006-04-19,2023-04-30,1,2023-12-31,245,1,6465,<25
219,Betty,Williams,31,F,Fort Worth,Current,252.03,2004-09-22,2023-06-02,1,2023-12-31,212,1,7039,26-35
220,Daniel,Robinson,43,OTHER,Louisville,Current,8661.62,2001-05-27,2023-01-23,1,2023-12-31,342,1,8253,36-45
221,Paul,Smith,20,OTHER,Memphis,Current,1442.61,2018-11-12,2023-05-20,1,2023-12-31,225,1,1875,<25
222,Emily,Robinson,50,F,San Francisco,Current,3459.43,2002-03-06,2023-04-22,1,2023-12-31,253,1,7970,46-60
223,Steven,Hall,59,OTHER,Omaha,Current,2824.61,2013-07-30,2023-05-18,1,2023-12-31,227,1,3806,46-60
224,James,Young,30,F,Nashville,Savings,2890.5,2008-12-25,2023-06-29,1,2023-12-31,185,1,5484,26-35
225,Christopher,Ramirez,46,F,El Paso,Current,3353.06,2021-08-27,2023-04-29,1,2023-12-31,246,1,856,46-60
226,Mary,Lee,26,F,Oklahoma City,Current,3426.86,2016-02-10,2023-05-10,1,2023-12-31,235,1,2881,26-35
227,Amanda,Rivera,49,OTHER,Austin,Current,6239.54,2008-03-17,2023-07-07,1,2023-12-31,177,1,5767,46-60
228,Sandra,Gonzalez,39,F,Fresno,Savings,6324.96,2002-01-21,2023-03-22,1,2023-12-31,284,1,8014,36-45
229,Emily,Clark,39,OTHER,Jacksonville,Current,5276.63,2003-08-29,2023-07-20,1,2023-12-31,164,1,7429,36-45
230,Jennifer,Scott,51,M,Jacksonville,Current,8599.56,2012-02-04,2023-11-23,1,2023-12-31,38,0,4348,46-60
231,Emily,Miller,27,F,Philadelphia,Savings,8472.15,2005-05-14,2023-03-15,1,2023-12-31,291,1,6805,26-35
232,Patricia,Perez,42,OTHER,Mesa,Savings,2250.45,2012-09-24,2023-10-05,1,2023-12-31,87,0,4115,36-45
233,William,Martinez,29,F,Las Vegas,Current,5482.03,2008-07-02,2023-05-06,1,2023-12-31,239,1,5660,26-35
234,Thomas,Hill,68,OTHER,Fort Worth,Savings,7859.99,2000-01-02,2023-06-05,1,2023-12-31,209,1,8764,60+
235,Donna,Anderson,20,OTHER,El Paso,Savings,8682.06,2002-01-19,2023-07-02,1,2023-12-31,182,1,8016,<25
236,Nancy,Anderson,36,M,Portland,Current,2626.34,2021-03-09,2023-04-16,1,2023-12-31,259,1,1027,36-45
237,Robert,Brown,50,F,Atlanta,Savings,4991.59,2007-10-19,2023-11-30,1,2023-12-31,31,0,5917,46-60
238,Kimberly,Young,64,OTHER,Philadelphia,Savings,5297.77,2020-11-10,2023-05-27,1,2023-12-31,218,1,1146,60+
239,Jennifer,Thompson,43,M,New York,Current,7026.42,2009-11-10,2023-01-01,1,2023-12-31,364,1,5164,36-45
240,Lisa,Garcia,30,OTHER,Philadelphia,Savings,3369.57,2001-09-09,2023-07-03,1,2023-12-31,181,1,8148,26-35
241,William,White,24,OTHER,Washington,Savings,3005.17,2014-08-16,2023-03-29,1,2023-12-31,277,1,3424,<25
242,Deborah,Martin,51,M,Las Vegas,Current,7085.42,2009-12-01,2023-07-11,1,2023-12-31,173,1,5143,46-60
243,Jessica,Torres,39,F,Boston,Current,4053.42,2012-02-03,2023-03-28,1,2023-12-31,278,1,4349,36-45
244,Steven,Martin,37,M,Charlotte,Savings,139.84,2008-01-05,2023-03-10,1,2023-12-31,296,1,5839,36-45
245,David,Lopez,60,F,Detroit,Savings,9384.68,2014-05-06,2023-12-06,1,2023-12-31,25,0,3526,46-60
246,Jennifer,Allen,40,OTHER,San Diego,Savings,1581.49,2015-07-03,2023-04-20,1,2023-12-31,255,1,3103,36-45
247,Jessica,Ramirez,65,OTHER,Las Vegas,Savings,1571.48,2016-01-19,2023-12-26,1,2023-12-31,5,0,2903,60+
248,Mark,Davis,31,M,Kansas City,Savings,8201.82,2001-10-13,2023-06-21,1,2023-12-31,193,1,8114,26-35
249,Michael,Smith,47,M,Philadelphia,Current,3421.48,2001-04-16,2023-06-26,1,2023-12-31,188,1,8294,46-60
250,Sarah,Torres,40,M,Sacramento,Savings,3348.94,2021-12-23,2023-04-09,1,2023-12-31,266,1,738,36-45
251,Margaret,Perez,64,OTHER,New York,Savings,6261.71,2013-04-13,2023-02-05,1,2023-12-31,329,1,3914,60+
252,Christopher,Garcia,69,F,Mesa,Current,684.48,2003-08-11,2023-08-13,1,2023-12-31,140,1,7447,60+
253,Sandra,Lee,36,M,Fort Worth,Current,2445.92,2013-08-14,2023-12-10,1,2023-12-31,21,0,3791,36-45
254,Michael,Young,56,F,Kansas City,Savings,627.38,2012-12-26,2023-10-20,1,2023-12-31,72,0,4022,46-60
255,Christopher,Wright,58,M,Austin,Savings,2985.95,2007-04-04,2023-09-10,1,2023-12-31,112,1,6115,46-60
256,Sarah,Anderson,53,M,Fort Worth,Current,8712.31,2009-11-18,2023-02-20,1,2023-12-31,314,1,5156,46-60
257,Emily,Jones,23,M,Colorado Springs,Savings,9102.39,2021-11-18,2023-10-20,1,2023-12-31,72,0,773,<25
258,John,Rivera,40,M,San Antonio,Current,3163.42,2000-07-25,2023-06-02,1,2023-12-31,212,1,8559,36-45
259,Kenneth,Roberts,27,OTHER,Austin,Current,1957.11,2013-05-16,2023-12-08,1,2023-12-31,23,0,3881,26-35
260,Steven,Mitchell,52,OTHER,Mesa,Current,1439.23,2008-11-10,2023-08-25,1,2023-12-31,128,1,5529,46-60
261,Michelle,Garcia,38,M,Milwaukee,Current,4004.75,2000-05-03,2023-09-18,1,2023-12-31,104,1,8642,36-45
262,Joshua,Harris,49,OTHER,Tucson,Savings,8281.42,2016-06-25,2023-05-16,1,2023-12-31,229,1,2745,46-60
263,Karen,Rivera,47,OTHER,San Jose,Current,8541.37,2011-12-17,2023-09-11,1,2023-12-31,111,1,4397,46-60
264,Michelle,Flores,50,OTHER,Seattle,Savings,554.69,2000-12-19,2023-11-05,1,2023-12-31,56,0,8412,46-60
265,James,Lewis,23,OTHER,Las Vegas,Current,2171.37,2005-11-14,2023-04-15,1,2023-12-31,260,1,6621,<25
266,William,Miller,22,F,Dallas,Savings,2111.39,2002-12-20,2023-10-10,1,2023-12-31,82,0,7681,<25
267,Betty,Flores,32,F,Milwaukee,Savings,8301.46,2003-01-22,2023-11-13,1,2023-12-31,48,0,7648,26-35
268,Matthew,Gonzalez,60,OTHER,Jacksonville,Current,4617.29,2002-08-19,2023-11-17,1,2023-12-31,44,0,7804,46-60
269,Stephanie,Nguyen,69,F,Los Angeles,Savings,3747.11,2002-01-27,2023-03-25,1,2023-12-31,281,1,8008,60+
270,Daniel,Moore,42,M,Kansas City,Savings,9570.4,2021-05-30,2023-07-18,1,2023-12-31,166,1,945,36-45
271,Donald,Johnson,30,F,Charlotte,Savings,9261.04,2004-11-23,2023-02-14,1,2023-12-31,320,1,6977,26-35
272,Ashley,Davis,23,M,Chicago,Current,4457.06,2003-08-12,2023-07-08,1,2023-12-31,176,1,7446,<25
273,Carol,Hernandez,54,F,Milwaukee,Savings,1370.49,2001-11-12,2023-02-19,1,2023-12-31,315,1,8084,46-60
274,Andrew,Allen,19,F,Philadelphia,Savings,1792.93,2016-09-03,2023-10-31,1,2023-12-31,61,0,2675,<25
275,John,Nguyen,34,M,Chicago,Current,1209.63,2002-01-19,2023-07-20,1,2023-12-31,164,1,8016,26-35
276,Jessica,Mitchell,41,M,Austin,Current,6836.99,2022-02-22,2023-06-24,1,2023-12-31,190,1,677,36-45
277,Sandra,Clark,29,OTHER,Charlotte,Savings,5591.4,2006-06-04,2023-05-22,1,2023-12-31,223,1,6419,26-35
278,Deborah,Martin,61,F,Louisville,Current,5610.78,2001-12-08,2023-10-02,1,2023-12-31,90,0,8058,60+
279,Ronald,Lopez,31,M,Jacksonville,Current,1073.94,2010-11-11,2023-07-09,1,2023-12-31,175,1,4798,26-35
280,Mary,Nelson,24,OTHER,Kansas City,Current,7953.42,2007-06-08,2023-05-14,1,2023-12-31,231,1,6050,<25
281,James,Walker,43,M,San Antonio,Savings,5402.17,2019-04-06,2023-04-11,1,2023-12-31,264,1,1730,36-45
282,Deborah,Clark,49,OTHER,Charlotte,Current,1000.6,2021-05-22,2023-12-12,1,2023-12-31,19,0,953,46-60
283,Barbara,Young,46,OTHER,Seattle,Current,7496.59,2021-12-28,2023-09-26,1,2023-12-31,96,1,733,46-60
284,Robert,Martinez,63,M,Seattle,Current,9814.85,2001-04-24,2023-12-23,1,2023-12-31,8,0,8286,60+
285,Paul,Williams,56,M,Las Vegas,Savings,4467.69,2018-03-31,2023-10-29,1,2023-12-31,63,0,2101,46-60
286,Emily,Hall,26,F,Los Angeles,Current,1244.98,2019-09-28,2023-02-02,1,2023-12-31,332,1,1555,26-35
287,David,Clark,31,F,Omaha,Savings,1103.85,2003-01-24,2023-04-26,1,2023-12-31,249,1,7646,26-35
288,Kenneth,Wright,34,OTHER,Oklahoma City,Current,356.21,2012-08-24,2023-04-07,1,2023-12-31,268,1,4146,26-35
289,Andrew,Walker,66,M,Fresno,Savings,7726.94,2004-02-03,2023-02-10,1,2023-12-31,324,1,7271,60+
290,Christopher,Anderson,42,F,Detroit,Current,6970.61,2007-05-23,2023-11-25,1,2023-12-31,36,0,6066,36-45
291,Deborah,Thomas,47,OTHER,San Antonio,Current,5883.97,2010-07-17,2023-07-26,1,2023-12-31,158,1,4915,46-60
292,Jessica,Gonzalez,62,F,Kansas City,Savings,7679.73,2010-10-12,2023-01-29,1,2023-12-31,336,1,4828,60+
293,Michael,Carter,46,OTHER,Baltimore,Savings,9993.05,2017-08-05,2023-09-20,1,2023-12-31,102,1,2339,46-60
294,Sarah,Wright,46,F,Phoenix,Current,4078.29,2012-09-02,2023-04-05,1,2023-12-31,270,1,4137,46-60
295,Nancy,Hernandez,35,M,Austin,Current,7087.52,2022-04-12,2023-07-01,1,2023-12-31,183,1,628,26-35
296,Steven,Lee,48,OTHER,New York,Current,3833.9,2018-11-27,2023-01-11,1,2023-12-31,354,1,1860,46-60
297,Nancy,Hernandez,36,OTHER,Fresno,Savings,3585.37,2008-08-14,2023-02-11,1,2023-12-31,323,1,5617,36-45
298,William,Robinson,34,F,New York,Current,8524.11,2021-08-30,2023-09-18,1,2023-12-31,104,1,853,26-35
299,Ronald,Mitchell,23,F,Denver,Current,5790.16,2015-11-05,2023-01-02,1,2023-12-31,363,1,2978,<25
300,Linda,Wright,29,F,Los Angeles,Current,1294.07,2005-04-23,2023-02-12,1,2023-12-31,322,1,6826,26-35
301,Margaret,Perez,55,M,Nashville,Savings,4094.81,2014-01-10,2023-01-04,1,2023-12-31,361,1,3642,46-60
302,Donna,Nguyen,20,F,Oklahoma City,Current,7985.89,2011-06-11,2023-12-03,1,2023-12-31,28,0,4586,<25
303,Michelle,Walker,64,F,El Paso,Savings,9405.98,2002-03-02,2023-04-05,1,2023-12-31,270,1,7974,60+
304,Sarah,Wilson,52,M,Nashville,Savings,6182.84,2013-01-04,2023-02-28,1,2023-12-31,306,1,4013,46-60
305,Andrew,White,64,F,Las Vegas,Current,4002.72,2011-05-15,2023-01-30,1,2023-12-31,335,1,4613,60+
306,Deborah,Roberts,50,M,Houston,Savings,2594.63,2004-06-23,2023-03-29,1,2023-12-31,277,1,7130,46-60
307,Matthew,Carter,46,M,Fort Worth,Savings,4278.03,2012-04-23,2023-11-26,1,2023-12-31,35,0,4269,46-60
308,Andrew,Young,20,F,Washington,Current,5699.98,2002-08-09,2023-08-08,1,2023-12-31,145,1,7814,<25
309,Matthew,Scott,22,M,Oklahoma City,Current,143.73,2016-08-23,2023-05-08,1,2023-12-31,237,1,2686,<25
310,Mark,Young,31,F,Seattle,Current,2759.91,2001-06-05,2023-06-20,1,2023-12-31,194,1,8244,26-35
311,Karen,Anderson,53,M,New York,Savings,6748.01,2016-08-09,2023-12-18,1,2023-12-31,13,0,2700,46-60
312,Melissa,Nelson,45,OTHER,Baltimore,Savings,6764.97,2005-05-28,2023-08-13,1,2023-12-31,140,1,6791,36-45
313,Karen,Wright,58,F,Tucson,Savings,6564.77,2017-07-23,2023-10-01,1,2023-12-31,91,1,2352,46-60
314,Mary,Williams,49,OTHER,Las Vegas,Current,9504.43,2005-02-25,2023-06-14,1,2023-12-31,200,1,6883,46-60
315,Andrew,Thomas,35,OTHER,Columbus,Savings,5728.6,2014-12-14,2023-06-07,1,2023-12-31,207,1,3304,26-35
316,Jessica,Jones,59,OTHER,Mesa,Current,2770.31,2017-03-15,2023-07-16,1,2023-12-31,168,1,2482,46-60
317,Kenneth,Lee,57,OTHER,Phoenix,Current,8134.97,2013-12-15,2023-11-11,1,2023-12-31,50,0,3668,46-60
318,Margaret,Martinez,30,F,Austin,Savings,3954.84,2017-07-17,2023-01-30,1,2023-12-31,335,1,2358,26-35
319,Steven,Jackson,19,M,Las Vegas,Savings,2468.98,2012-06-10,2023-07-15,1,2023-12-31,169,1,4221,<25
320,Patricia,Harris,69,F,Milwaukee,Savings,5611.82,2020-03-30,2023-06-18,1,2023-12-31,196,1,1371,60+
321,Steven,Brown,42,F,San Jose,Current,2961.44,2008-07-28,2023-11-03,1,2023-12-31,58,0,5634,36-45
322,Susan,Lewis,37,M,Indianapolis,Savings,4021.98,2014-03-02,2023-12-10,1,2023-12-31,21,0,3591,36-45
323,Charles,Jackson,24,OTHER,Las Vegas,Current,6962.26,2011-03-19,2023-03-08,1,2023-12-31,298,1,4670,<25
324,Deborah,Nelson,28,M,San Jose,Savings,9959.89,2011-10-31,2023-07-03,1,2023-12-31,181,1,4444,26-35
325,Sarah,Johnson,22,OTHER,Las Vegas,Current,6482.84,2017-02-19,2023-08-26,1,2023-12-31,127,1,2506,<25
326,Linda,Martinez,46,F,Detroit,Savings,2837.15,2014-12-12,2023-07-21,1,2023-12-31,163,1,3306,46-60
327,John,Nelson,35,M,Los Angeles,Savings,995.61,2014-04-23,2023-04-19,1,2023-12-31,256,1,3539,26-35
328,Michael,Harris,25,M,Indianapolis,Current,3683.48,2015-06-09,2023-08-06,1,2023-12-31,147,1,3127,<25
329,Thomas,Martin,44,OTHER,Kansas City,Savings,291.18,2018-04-12,2023-03-17,1,2023-12-31,289,1,2089,36-45
330,Steven,Mitchell,59,M,New York,Savings,4701.07,2021-09-18,2023-11-17,1,2023-12-31,44,0,834,46-60
331,Deborah,Jackson,19,F,Austin,Current,6633.84,2017-09-22,2023-01-02,1,2023-12-31,363,1,2291,<25
332,Barbara,Thompson,52,M,Sacramento,Savings,5166.78,2012-09-25,2023-01-11,1,2023-12-31,354,1,4114,46-60
333,Lisa,White,43,M,Memphis,Savings,8666.29,2014-08-04,2023-03-17,1,2023-12-31,289,1,3436,36-45
334,Lisa,Hernandez,40,F,Atlanta,Current,4991.1,2021-10-29,2023-04-02,1,2023-12-31,273,1,793,36-45
335,Melissa,Rivera,22,OTHER,San Francisco,Savings,4677.56,2006-10-11,2023-04-07,1,2023-12-31,268,1,6290,<25
336,Ashley,King,33,M,Colorado Springs,Savings,3165.8,2008-08-02,2023-06-19,1,2023-12-31,195,1,5629,26-35
337,Donna,Ramirez,59,OTHER,Louisville,Current,8392.38,2018-03-28,2023-09-16,1,2023-12-31,106,1,2104,46-60
338,Donna,Jones,28,M,Memphis,Savings,9045.63,2006-05-30,2023-10-24,1,2023-12-31,68,0,6424,26-35
339,Brian,Jones,36,F,Chicago,Savings,9781.4,2000-08-08,2023-11-01,1,2023-12-31,60,0,8545,36-45
340,Linda,Lee,33,OTHER,Jacksonville,Current,9813.97,2017-12-27,2023-03-24,1,2023-12-31,282,1,2195,26-35
341,Anthony,Lopez,49,M,Columbus,Savings,9806.19,2006-06-18,2023-03-23,1,2023-12-31,283,1,6405,46-60
342,Anthony,Roberts,29,OTHER,Fort Worth,Savings,7148.39,2015-12-22,2023-10-20,1,2023-12-31,72,0,2931,26-35
343,Kimberly,Brown,19,M,Baltimore,Savings,5670.26,2015-04-15,2023-12-14,1,2023-12-31,17,0,3182,<25
344,Charles,Carter,60,F,Albuquerque,Current,1806.21,2009-12-27,2023-08-11,1,2023-12-31,142,1,5117,46-60
345,Ashley,Adams,39,F,Albuquerque,Savings,7693.93,2000-09-08,2023-09-20,1,2023-12-31,102,1,8514,36-45
346,Steven,Martin,43,M,Albuquerque,Savings,7375.31,2018-09-21,2023-02-07,1,2023-12-31,327,1,1927,36-45
347,Betty,Nguyen,50,M,Detroit,Current,8439.78,2014-04-28,2023-05-13,1,2023-12-31,232,1,3534,46-60
348,Timothy,Harris,41,OTHER,New York,Current,4678.27,2004-11-22,2023-03-02,1,2023-12-31,304,1,6978,36-45
349,Steven,Wilson,22,M,Los Angeles,Savings,8934.97,2000-10-06,2023-03-24,1,2023-12-31,282,1,8486,<25
350,Robert,Hernandez,38,OTHER,San Francisco,Savings,7214.88,2012-01-07,2023-07-24,1,2023-12-31,160,1,4376,36-45
351,Deborah,Young,63,M,Baltimore,Current,1794.14,2015-06-05,2023-01-28,1,2023-12-31,337,1,3131,60+
352,Christopher,Hernandez,35,F,Colorado Springs,Current,2148.34,2017-04-12,2023-07-04,1,2023-12-31,180,1,2454,26-35
353,Patricia,Moore,56,OTHER,San Antonio,Current,8161.23,2005-10-02,2023-05-10,1,2023-12-31,235,1,6664,46-60
354,Andrew,Clark,22,OTHER,Portland,Savings,4314.36,2009-12-28,2023-03-11,1,2023-12-31,295,1,5116,<25
355,Ronald,Moore,25,F,Dallas,Current,2565.23,2018-10-22,2023-07-26,1,2023-12-31,158,1,1896,<25
356,Thomas,Thompson,38,OTHER,Washington,Savings,4283.51,2015-09-20,2023-06-05,1,2023-12-31,209,1,3024,36-45
357,Amanda,Hernandez,64,F,Fresno,Savings,1697.64,2000-01-24,2023-02-06,1,2023-12-31,328,1,8742,60+
358,Betty,Lee,22,F,New York,Savings,8928.19,2019-11-18,2023-08-05,1,2023-12-31,148,1,1504,<25
359,Ashley,Baker,30,F,Dallas,Current,808.24,2010-10-17,2023-04-06,1,2023-12-31,269,1,4823,26-35
360,Mark,Jones,36,M,Oklahoma City,Current,3597.09,2002-11-29,2023-09-06,1,2023-12-31,116,1,7702,36-45
361,Melissa,Thompson,46,F,Denver,Current,5613.59,2006-10-19,2023-07-02,1,2023-12-31,182,1,6282,46-60
362,Jennifer,Green,19,OTHER,Mesa,Current,8749.09,2021-02-15,2023-04-11,1,2023-12-31,264,1,1049,<25
363,Andrew,Harris,54,M,Omaha,Savings,7837.33,2013-12-27,2023-08-16,1,2023-12-31,137,1,3656,46-60
364,Kenneth,Green,43,F,Houston,Savings,321.99,2003-05-19,2023-12-04,1,2023-12-31,27,0,7531,36-45
365,Paul,Martinez,46,F,Dallas,Current,8269.96,2020-11-17,2023-01-03,1,2023-12-31,362,1,1139,46-60
366,Nancy,Perez,22,F,Washington,Savings,6417.39,2006-04-10,2023-03-12,1,2023-12-31,294,1,6474,<25
367,Mark,Jackson,49,OTHER,Seattle,Current,1420.15,2011-08-09,2023-04-07,1,2023-12-31,268,1,4527,46-60
368,Ronald,Smith,55,M,Fort Worth,Savings,6213.03,2004-11-19,2023-03-26,1,2023-12-31,280,1,6981,46-60
369,Melissa,Miller,65,M,Colorado Springs,Savings,8197.15,2010-12-06,2023-08-27,1,2023-12-31,126,1,4773,60+
370,Donald,Brown,19,M,Dallas,Current,6060.91,2012-05-25,2023-06-25,1,2023-12-31,189,1,4237,<25
371,Andrew,Smith,22,OTHER,Philadelphia,Savings,9991.55,2009-12-29,2023-10-20,1,2023-12-31,72,0,5115,<25
372,Steven,Anderson,64,F,Denver,Savings,5119.33,2020-04-07,2023-05-11,1,2023-12-31,234,1,1363,60+
373,Charles,Flores,50,M,San Antonio,Savings,6764.0,2007-08-11,2023-06-26,1,2023-12-31,188,1,5986,46-60
374,Emily,Lopez,68,F,Indianapolis,Current,796.7,2009-11-24,2023-04-11,1,2023-12-31,264,1,5150,60+
375,Daniel,Perez,52,OTHER,Phoenix,Savings,8150.66,2017-05-17,2023-08-05,1,2023-12-31,148,1,2419,46-60
376,Steven,Perez,36,M,Indianapolis,Savings,6278.62,2005-06-19,2023-07-07,1,2023-12-31,177,1,6769,36-45
377,Michael,Roberts,32,OTHER,New York,Savings,5656.3,2021-12-31,2023-09-03,1,2023-12-31,119,1,730,26-35
378,Karen,Campbell,52,M,Atlanta,Current,7117.21,2016-09-22,2023-12-19,1,2023-12-31,12,0,2656,46-60
379,Matthew,Taylor,25,M,Colorado Springs,Savings,5649.05,2000-04-19,2023-09-26,1,2023-12-31,96,1,8656,<25
380,Carol,Lewis,64,F,Denver,Current,7687.87,2001-02-15,2023-06-30,1,2023-12-31,184,1,8354,60+
381,Donald,Rivera,18,OTHER,Atlanta,Current,5876.8,2000-03-11,2023-11-02,1,2023-12-31,59,0,8695,<25
382,Michael,Wilson,55,M,San Francisco,Savings,5248.53,2010-03-16,2023-06-03,1,2023-12-31,211,1,5038,46-60
383,Michelle,Roberts,39,M,Detroit,Savings,1436.69,2001-12-18,2023-06-30,1,2023-12-31,184,1,8048,36-45
384,Melissa,Martin,34,OTHER,Washington,Savings,4771.12,2014-12-29,2023-02-26,1,2023-12-31,308,1,3289,26-35
385,Nancy,Roberts,33,F,San Diego,Savings,5428.52,2018-08-27,2023-02-15,1,2023-12-31,319,1,1952,26-35
386,Stephanie,Mitchell,62,OTHER,Tucson,Savings,6283.28,2001-12-19,2023-12-16,1,2023-12-31,15,0,8047,60+
387,Emily,Allen,18,M,Los Angeles,Savings,4613.33,2021-03-07,2023-03-27,1,2023-12-31,279,1,1029,<25
388,Timothy,Nelson,20,OTHER,Baltimore,Current,1551.77,2021-03-06,2023-08-23,1,2023-12-31,130,1,1030,<25
389,Lisa,Anderson,23,F,Oklahoma City,Savings,1588.59,2022-10-10,2023-03-23,1,2023-12-31,283,1,447,<25
390,Daniel,Lopez,69,F,Seattle,Savings,7237.78,2019-10-30,2023-06-27,1,2023-12-31,187,1,1523,60+
391,Mary,Flores,20,F,Jacksonville,Current,6648.33,2006-05-14,2023-11-22,1,2023-12-31,39,0,6440,<25
392,Anthony,Martin,64,F,Las Vegas,Savings,2669.04,2006-09-01,2023-04-03,1,2023-12-31,272,1,6330,60+
393,Carol,Robinson,47,F,Houston,Savings,4513.99,2007-09-19,2023-07-17,1,2023-12-31,167,1,5947,46-60
394,Mary,Nguyen,64,F,Atlanta,Current,3138.88,2001-06-19,2023-06-11,1,2023-12-31,203,1,8230,60+
395,Sandra,Williams,28,F,Houston,Current,1892.13,2017-08-30,2023-08-14,1,2023-12-31,139,1,2314,26-35
396,Thomas,Ramirez,44,M,San Jose,Savings,3329.02,2021-03-17,2023-07-12,1,2023-12-31,172,1,1019,36-45
397,Michelle,Sanchez,39,OTHER,Boston,Current,2700.62,2014-02-28,2023-05-26,1,2023-12-31,219,1,3593,36-45
398,Steven,Robinson,23,F,San Jose,Current,916.03,2009-07-22,2023-09-11,1,2023-12-31,111,1,5275,<25
399,David,Gonzalez,55,OTHER,Seattle,Current,5094.42,2010-08-06,2023-10-10,1,2023-12-31,82,0,4895,46-60
400,Kevin,Gonzalez,58,OTHER,Las Vegas,Current,4563.75,2004-11-14,2023-01-10,1,2023-12-31,355,1,6986,46-60
401,Deborah,Johnson,63,M,Los Angeles,Savings,7174.62,2008-08-13,2023-05-10,1,2023-12-31,235,1,5618,60+
402,Joshua,Torres,48,OTHER,Tucson,Current,6241.03,2002-06-24,2023-11-11,1,2023-12-31,50,0,7860,46-60
403,Mark,Carter,60,OTHER,Denver,Savings,3499.44,2005-11-01,2023-04-01,1,2023-12-31,274,1,6634,46-60
404,Carol,Nguyen,23,F,Dallas,Savings,5013.41,2019-01-08,2023-03-04,1,2023-12-31,302,1,1818,<25
405,Sandra,Johnson,67,F,Louisville,Current,5407.22,2009-08-17,2023-01-15,1,2023-12-31,350,1,5249,60+
406,Andrew,Scott,37,OTHER,Sacramento,Savings,9183.73,2012-02-19,2023-08-30,1,2023-12-31,123,1,4333,36-45
407,Stephanie,Sanchez,64,F,Colorado Springs,Current,9818.77,2016-05-27,2023-07-12,1,2023-12-31,172,1,2774,60+
408,Matthew,Hernandez,58,M,Jacksonville,Current,8173.87,2000-04-10,2023-12-27,1,2023-12-31,4,0,8665,46-60
409,Nancy,Davis,28,OTHER,New York,Current,5664.84,2016-08-04,2023-08-04,1,2023-12-31,149,1,2705,26-35
410,Richard,Baker,19,OTHER,Nashville,Current,9288.26,2005-11-17,2023-09-19,1,2023-12-31,103,1,6618,<25
411,John,Flores,48,M,Dallas,Savings,1863.32,2006-01-29,2023-08-09,1,2023-12-31,144,1,6545,46-60
412,Margaret,Nelson,55,M,Charlotte,Savings,6995.31,2000-01-28,2023-05-14,1,2023-12-31,231,1,8738,46-60
413,Brian,Perez,43,M,Sacramento,Current,4658.63,2013-04-14,2023-10-21,1,2023-12-31,71,0,3913,36-45
414,Sarah,Martin,44,M,Phoenix,Current,1533.01,2009-02-18,2023-10-31,1,2023-12-31,61,0,5429,36-45
415,James,Davis,63,OTHER,Washington,Savings,844.58,2006-06-20,2023-01-15,1,2023-12-31,350,1,6403,60+
416,Linda,Lewis,63,F,El Paso,Savings,4859.34,2011-04-26,2023-11-24,1,2023-12-31,37,0,4632,60+
417,Melissa,Flores,48,F,San Antonio,Current,2465.8,2010-01-24,2023-01-29,1,2023-12-31,336,1,5089,46-60
418,Jessica,Sanchez,41,F,El Paso,Current,2580.01,2006-07-03,2023-09-15,1,2023-12-31,107,1,6390,36-45
419,Susan,Robinson,30,F,Boston,Current,3270.15,2000-02-17,2023-11-27,1,2023-12-31,34,0,8718,26-35
420,Barbara,Taylor,42,M,Portland,Savings,7211.81,2019-04-29,2023-07-20,1,2023-12-31,164,1,1707,36-45
421,Daniel,Martin,54,F,Philadelphia,Current,1724.49,2022-06-11,2023-03-29,1,2023-12-31,277,1,568,46-60
422,Joseph,Thomas,58,F,Fresno,Current,7203.8,2015-02-24,2023-06-11,1,2023-12-31,203,1,3232,46-60
423,Betty,Rivera,42,OTHER,Dallas,Savings,7848.83,2020-10-24,2023-01-24,1,2023-12-31,341,1,1163,36-45
424,Kimberly,Nelson,46,OTHER,Tucson,Current,5985.35,2003-09-24,2023-08-29,1,2023-12-31,124,1,7403,46-60
425,Mary,Miller,48,F,Philadelphia,Current,2550.82,2009-02-22,2023-04-12,1,2023-12-31,263,1,5425,46-60
426,Emily,Thomas,60,M,Atlanta,Savings,610.17,2002-03-27,2023-10-08,1,2023-12-31,84,0,7949,46-60
427,Daniel,Hall,56,F,Milwaukee,Savings,4138.66,2000-01-08,2023-04-27,1,2023-12-31,248,1,8758,46-60
428,Lisa,Campbell,19,M,Fresno,Savings,8489.71,2013-05-04,2023-02-02,1,2023-12-31,332,1,3893,<25
429,Matthew,Mitchell,29,OTHER,Memphis,Savings,1108.52,2006-12-07,2023-12-30,1,2023-12-31,1,0,6233,26-35
430,Lisa,Clark,22,M,Columbus,Current,7473.82,2007-07-22,2023-09-11,1,2023-12-31,111,1,6006,<25
431,Lisa,Thompson,44,F,Mesa,Savings,4732.11,2000-11-24,2023-10-26,1,2023-12-31,66,0,8437,36-45
432,Ronald,White,51,OTHER,Mesa,Savings,8998.45,2013-05-07,2023-01-17,1,2023-12-31,348,1,3890,46-60
433,Carol,Rodriguez,31,F,Charlotte,Current,3626.36,2006-07-13,2023-01-07,1,2023-12-31,358,1,6380,26-35
434,Jennifer,Wright,24,F,San Diego,Savings,7077.01,2010-11-24,2023-01-27,1,2023-12-31,338,1,4785,<25
435,Joseph,Martin,54,M,Detroit,Savings,7427.18,2006-10-02,2023-02-05,1,2023-12-31,329,1,6299,46-60
